station;latitude;longitude
Wola Radziszowska;49.90632184507679;19.776986484523913
Wola Rowska;51.82087642309144;21.60133667283055
Wola Rzędzińska;50.03541111775899;21.073183986853508
Wola Łużańska;49.693999999999996;21.0611
Wolanów;51.353317054244776;20.99984424201316
Wolbrom;50.37624189839686;19.77268509420752
Wolbórka;51.592845063631;19.723199838721925
Wolbórka (przystanek kolejowy);51.592;19.7228
Wolenice;51.77418498041225;17.438023585405194
Wolenice (przystanek kolejowy);51.77388888;17.4375
Wolibórz (stacja kolejowa);50.0;16.5667
Wolica;50.75330135594723;20.47107707539301
Woliczno (przystanek kolejowy);53.498999999999995;15.7439
Wolin Pomorski;53.848;14.6097
Wolinia (przystanek kolejowy);54.611999999999995;17.5369
Wolnica (stacja kolejowa);54.106;20.3211
Wolsztyn;52.111543910099066;16.10827785169654
Worowo;53.688836771314975;15.634924959611624
Woszczele;53.859502124771616;22.2495572896548
Wołczyn;51.013468334461116;18.0472487351492
Wołkowo (przystanek kolejowy);53.678000000000004;15.3939
Wołodrza (przystanek kolejowy);52.28779;19.174739
Wołomin;52.346249560748184;21.23729324701058
Wołomin Słoneczna;52.35424227115196;21.255884969131593
Wołowiec (przystanek kolejowy);53.868;15.0328
Wołowno;53.81707577560013;20.198397729489677
Wołowno (przystanek kolejowy);53.816;20.1986
Wołów;51.33353799959013;16.633329992202395
Woźnice (przystanek kolejowy);53.84223000000001;21.633636
Woźniki (przystanek kolejowy);49.938;19.4803
Woźniki Śląskie;50.586000000000006;19.0489
Wrocki;53.20321853279882;19.141846680465306
Wrocki (stacja kolejowa);53.202;19.1419
Wrocław Brochów;51.06422476814472;17.084561500275676
Wrocław Brochów WBB;51.05638888;17.094722222
Wrocław Górnośląski;51.097;17.0425
Wrocław Gądów;51.115829999999995;16.977794
Wrocław Główny;51.09804556120165;17.037974397183042
Wrocław Klecina;51.05680240527994;16.986664382966108
Wrocław Kowale;51.13;17.1003
Wrocław Kuźniki;51.127993701520516;16.95234143508381
Wrocław Leśnica;51.14254838188136;16.866391364692998
Wrocław Mikołajów;51.11628937812873;16.998372977393895
Wrocław Muchobór;51.111589086971996;16.974082687601207
Wrocław Nadodrze;51.125779654361324;17.033197914602855
Wrocław Nowy Dwór;51.119710624062;16.955354050589687
Wrocław Osobowice;51.16677195804478;16.99692252672962
Wrocław Partynice;51.06399999999999;17.0107
Wrocław Pawłowice;51.16854722;17.108688888
Wrocław Popowice;51.127146204201075;17.001479236499595
Wrocław Pracze;51.16945659477076;16.90366517390871
Wrocław Psie Pole;51.15058682104454;17.11923207298151
Wrocław Sołtysowice;51.14254028224682;17.083533281623758
Wrocław Stadion;51.13700820386074;16.940665353604693
Wrocław Swojczyce;51.11602585715126;17.12104675785363
Wrocław Wojnów;51.103;17.1577
Wrocław Wojszyce;51.068999999999996;17.0366
Wrocław Wąskotorowy;51.12277777;17.029722222
Wrocław Zachodni;51.08979601165032;16.949006590954983
Wrocław Zakrzów;51.15877050214221;17.122111067200578
Wrocław Świebodzki;51.108000000000004;17.0203
Wrocław Świniary;51.19793055;16.969891666
Wrocław Żerniki;51.12618086062075;16.916047998861035
Wrocław-Świniary;51.19793800532845;16.969897824216226
Wrocławki;53.24104825426841;18.61021142288275
Wroniawy;52.05975109487272;16.16508914910243
Wronki;52.70515771545084;16.385713303217038
Wronki (Mazurskie);54.0319;22.232228
Wronowy (stacja kolejowa);52.574;18.2306
Wronów;52.048;17.8189
Wrotków (stacja kolejowa);51.832;17.3831
Wrzeszczyna (przystanek kolejowy);52.869;16.2442
Wrzeście;54.67760585415471;17.66805537975686
Wrzeście (stacja kolejowa);54.677;17.6675
Września;52.32770754992611;17.555397687236265
Września Miasto;52.32111;17.561111
Września Wąskotorowa;52.328;17.5589
Wrześnica;54.402;16.7764
Wrzosowo;54.11467700911211;15.837715361185813
Wrzosy Pomorskie;53.342;14.7578
Wrzosów;52.184102894462406;21.48502603463834
Wrząca Pomorska;54.34328756607678;16.917118500797248
Wróblik Szlachecki;49.611999999999995;21.8769
Wróbliki Szlacheckie;49.61351402322036;21.878642376822576
Wróblin Głogowski (stacja kolejowa);51.68627083;15.955283888
Wręczyca;50.823;18.8911
Wschowa;51.793841840698484;16.31595629126015
Wstowo Wąskotorowe;53.391000000000005;14.5175
Wszedzień (przystanek kolejowy);52.701;17.9671
Wudzyn;53.321999999999996;18.0758
Wudzyń;53.3224251930243;18.075651594175397
Wydartowo;52.61194444;17.905
Wydminy;53.976702820411994;22.03294458459253
Wydminy (stacja kolejowa);53.976000000000006;22.0328
Wydmusy (przystanek kolejowy);53.34723;21.380572
Wygnańczyce (przystanek kolejowy);51.83168;16.197242
Wygoda;51.701140950697926;21.721305493863984
Wykno;51.66;19.9042
Wykosowo (przystanek kolejowy);54.599;17.4244
Wykrot (przystanek kolejowy);53.37611999999999;21.425844
Wymiarki (stacja kolejowa);51.512;15.077228
Wymiary (przystanek kolejowy);53.531659999999995;21.382797
Wymysłowo (przystanek kolejowy);51.794;17.0186
Wymysłów;51.24109183465418;22.051102980885414
Wymyślin;52.87212045510865;19.341784835653648
Wyry;50.12438792758168;18.912734496139105
Wyry (przystanek kolejowy);50.12447;18.911194
Wyrzysk Osiek;53.11916666;17.293333333
Wysoczany;49.43565491062441;22.15120877472765
Wysoka Braniewska (przystanek kolejowy);54.278;20.0211
Wysoka Gorzowska;52.77389;15.030022
Wysoka Kamieńska;53.825;14.8319
Wysoka Krajeńska (przystanek kolejowy);53.388000000000005;17.5492
Wysoka Piła;53.176;17.0761
Wysoka Wąskotorowa;53.183;17.0758
Wysokie Koło;51.46333;21.835014
Wyszewo (przystanek kolejowy);54.108000000000004;16.3625
Wyszkowice Jędrzychowice;50.86;17.1775
Wyszków;52.601000000000006;21.4465
Wyszków Śląski;50.46645090446926;17.390338817530893
Wyszobór (przystanek kolejowy);53.886;15.3358
Wyszogród;52.37529;20.208058
Wyszogóra;53.744;15.2106
Wyszomierz;53.625;15.0636
Wyszyny;53.061834869312385;20.39141839999246
Wyszęcice (przystanek kolejowy);51.457;16.515
Wytowno (przystanek kolejowy);54.593;16.9733
Wyłudy (przystanek kolejowy);54.11029;21.886119
Wójcice;50.468494259684064;17.220262116153265
Wójtostwo;52.498999999999995;20.8503
Wójtowice;50.68083;17.3125
Wólka;52.32159403151204;17.755259618571838
Wólka Kańska;51.12840267207674;23.06640308411364
Wólka Niedzieliska;50.708660373300546;23.0870258192017
Wólka Okopska;51.167;23.7069
Wólka Okrąglik;52.62668000000001;22.072794
Wólka Plebańska;51.15337848451135;20.632085210566686
Wólka Radzymińska (przystanek kolejowy);52.411;21.0847
Wólka Ratowiecka;53.279884459160115;23.24389315858179
Wólka Smolana;52.29084682223016;20.291705127107466
Wąbrzeźno;53.26521320281969;18.98208820110269
Wąbrzeźno Miasto;53.278999999999996;18.955
Wąchock;51.08;21.015
Wądroże Małe;51.103;16.3208
Wądroże Wielkie;51.121;16.3349
Wągrowiec;52.809544359927756;17.203707139679143
Wągry;51.79045066923339;19.84875899751015
Wąsosz;51.55268901707104;16.681904419742786
Wąsosz Konecki;51.1451355249801;20.47776676534443
Wąwelnica Szczecińska;53.45;14.4169
Wąwolnica (stacja kolejowa);51.2947387;22.1397438
Wędrzyn;52.448309283989964;15.198748489369269
Wędrzyn (przystanek kolejowy);52.448;15.1994
Węgierce;53.372;16.8808
Węgierska Górka;49.60352183554062;19.118328284214662
Węgliniec;51.290252068316924;15.223114476295084
Węgliniec (stacja kolejowa);51.29;15.223056
Węgliniec Dworzec Mały;51.29;15.2253
Węgorzewo;54.2179302872019;21.72543118782302
Węgorzewo Miejski Las;54.225;21.7953
Węgorzyno;53.54336136107472;15.562466663982393
Węgry;50.925812249729326;17.032850542779382
Węgrzce Wielkie;50.018;20.1064
Węgrzynów Stary;50.56278121424629;19.90961088278346
Węża;50.42557;17.489189
Władysławowo;54.79361111;18.401666666
Władysławowo Port;54.79472222;18.414722222
Włocławek;52.65299537926868;19.058807831351775
Włocławek /Brzezie;52.69640954059447;18.964814914286254
Włocławek Brzezie;52.681000000000004;19.0036
Włocławek Port;52.655;19.1014
Włocławek Wąskotorowy;52.648999999999994;19.0608
Włocławek Zazamcze;52.668;19.0378
Włodarka (przystanek kolejowy);54.077;15.2178
Włodawa;51.51613;23.585581
Włosienica;50.02300480292656;19.32855454640538
Włoszakowice;51.93269663778675;16.373687586827792
Włoszczowa;50.83765943607385;20.01446968367444
Włoszczowa Północ;50.853;19.9447
Włoszczowa-Północ;50.856410794069795;19.946028405349395
Włoszczowice;50.65136406101922;20.586217015678656
Włościbórz (stacja kolejowa);54.091;15.7497
Włynkowo;54.498999999999995;16.9989
Zabiele (przystanek kolejowy);53.388999999999996;21.863
Zabiele Wielkie (przystanek kolejowy);53.085;21.340569
Zabierzów;50.11789935018044;19.798627859264194
Zabieżki;52.00944421510179;21.477986303387503
Zaborowice (stacja kolejowa);51.68916666;16.674722222
Zaborze;49.87081350682195;18.811370670395426
Zaborów;49.907692150154155;21.830358329283992
Zabrodzie;53.282;16.6802
Zabrze;50.30526814116432;18.78771164239421
Zabrze Biskupice;50.336101608133575;18.83599117469105
Zabrze Makoszowy;50.27016939211258;18.774954350773683
Zabrze Mikulczyce;50.343999999999994;18.769
Zabrze Północ;50.324;18.7881
Zabrze Wschód;50.29600000000001;18.8328
Zabrzeg;49.907562448503896;18.93813368271863
Zabrzeg Czarnolesie;49.903974517611196;18.906712614050146
Zabłocie Czuchów;49.89268124983312;18.769656642823293
Zabłotczyzna;52.838396744563596;23.741653841067286
Zabłotczyzna (stacja kolejowa);52.836000000000006;23.7331
Zacharzyn (stacja kolejowa);53.02;17.0092
Zachodzko;52.41726894209549;15.945119689618856
Zachodzko (przystanek kolejowy);52.417;15.9464
Zacisze (przystanek kolejowy);54.073;16.3017
Zaczernie;50.095379033741025;21.979375265653797
Zaczernie (przystanek kolejowy);50.095;21.9794
Zadębie;51.25785387788237;22.61003383708065
Zagajnik;51.26993438927496;15.300154144822335
Zagnańsk;50.97459401658689;20.662837279917206
Zagnańsk Wąskotorowy;50.98;20.6644
Zagościniec;52.36547689572651;21.282223995952602
Zagroby Zakrzewo;52.998000000000005;22.1794
Zagrodno;51.187;15.873
Zagrody;50.051;22.9059
Zagrody Kościół;51.078;23.1903
Zagórz;49.51347674988983;22.264398676011506
Zagórze (przystanek kolejowy);53.968999999999994;15.8383
Zagórze przy Skawcach;49.828;19.5689
Zagórze Śląskie (przystanek kolejowy);50.753;16.4034
Zagórów;52.166000000000004;17.9108
Zajezierce (przystanek kolejowy);53.1;23.3611
Zajezierze k. Dęblina;51.54219027804533;21.817249155802198
Zajezierze koło Dęblina;51.542;21.8175
Zajączki;53.558;19.8922
Zajączkowo Lubawskie;53.44411475904915;19.713347238458073
Zajączkowo Połczyńskie;53.73;16.0433
Zajączkowo Tczewskie;54.125341988710424;18.76216571408912
Zajączkowo Tczewskie Warsztaty;54.115753972250964;18.771608988093494
Zaklików;50.768;22.1139
Zakopane;49.301;19.9628
Zakrzewo;53.282669470622466;20.283647958139305
Zakrzewo Złotowskie;53.41681940595771;17.14143008047738
Zakrzewska Kolonia;53.376999999999995;17.4253
Zakrzów Kotowice;51.035;17.2094
Zakrzów Sarnowo;53.282;20.2856
Zalesiczki (przystanek kolejowy);54.442;17.0386
Zalesie Górne;52.02649502767421;21.04166472713052
Zalesie Kraszeńskie;51.121677207142675;23.16709260559
Zalesie Myszynieckie;53.31889;21.382519
Zalesie Słupskie;54.428999999999995;17.0361
Zalesie Śląskie (stacja kolejowa);50.418;18.259
Zaleskie (przystanek kolejowy);54.515;16.7356
Zaleszczyce;53.90542611006896;15.138575780829624
Zalewo;53.8;19.5867
Zambrów;52.963;22.2453
Zamek Bulowicki;49.88011970142392;19.26529012372433
Zamienice;51.32;15.9188
Zamkowa Wola (przystanek kolejowy);51.776;20.2622
Zamostne;54.64972222;18.103611111
Zamość;50.713536615306246;23.238563712731363
Zamość Bortatycze;50.739;23.1928
Zamość Północny;50.74501;23.267508
Zamość Wąskotorowy;50.711000000000006;23.2364
Zaniemyśl;52.15871187257135;17.159773332952525
Zaosie;51.633667770029895;19.933448339283487
Zapłocie (przystanek kolejowy);53.553999999999995;15.3022
Zarośle;53.663999999999994;18.1197
Zarszyn;49.5841418442056;22.01954864005798
Zaryń;52.435;18.5912
Zarzecze;50.3631586922554;19.69833140837822
Zarzeka;51.53956229733457;21.848889178064532
Zarzeka (przystanek kolejowy);51.531000000000006;21.8642
Zaręba (stacja kolejowa);51.09779;15.218081
Zarębki (przystanek kolejowy);50.271;21.7624
Zaręby Kościelne;52.731;22.1421
Zasieki;51.73555679839393;14.668995687668753
Zastocze;53.31237290199547;22.85733983460633
Zastów (stacja kolejowa);50.123000000000005;20.069
Zatom Stary;52.623902553389314;15.963183150447414
Zatom Stary (stacja kolejowa);52.62416666;15.964722222
Zator;50.00228537767985;19.42837394843624
Zatorze;49.85952493995733;22.855404357142426
Zawada;50.71561283383378;23.12542929055534
Zawadzkie;50.61;18.4711
Zawadzkie Huta;50.61;18.4903
Zawadów (stacja kolejowa);51.24902;23.051083
Zawadówka;51.124318808476666;23.353610574420728
Zawdzka Wola (stacja kolejowa);53.558;19.1675
Zawidz (przystanek kolejowy);52.82899999999999;19.8456
Zawidz Kościelny;52.823;19.8792
Zawidów;51.02807626705636;15.02700548807756
Zawidów (stacja kolejowa);51.028;15.0269
Zawiercie;50.480844418850715;19.42326149058749
Zawiercie Borowe Pole;50.510901661886216;19.3989093510086
Zawodzie (przystanek kolejowy);53.38641;21.382225
Zawojki (przystanek kolejowy);53.45863000000001;21.369167
Załuż;49.528999999999996;22.3144
Zbiersk;51.94768837317253;18.146676378555973
Zbiersk (stacja kolejowa);51.946999999999996;18.1461
Zblewo;53.942882660333325;18.30575541989521
Zbrosławice;50.413000000000004;18.7547
Zbydniów;50.63399999999999;21.9206
Zbójno (stacja kolejowa);53.242509999999996;21.791122
Zbąszynek;52.24201431158802;15.817446469079304
Zbąszyń;52.2595019482125;15.89467971031425
Zbąszyń Przedmieścia;52.25702769142799;15.927222073527288
Zdrody Nowe;52.95453628644845;22.783608137291363
Zdrojowisko;50.6119575;16.5094471
Zduny (stacja kolejowa);51.64662;17.366411
Zduńska Wola;51.61130565738778;18.947176320581285
Zduńska Wola Karsznice;51.588895604004186;18.99483545489084
Zduńska Wola Karsznice Płd;51.58048979637599;19.00533841639044
Zduńska Wola Południe;51.5;19.0062
Zdzieszowice;50.421890793980324;18.126166537644945
Zdżary;51.94;22.2172
Zebrzydowa;51.25461179267431;15.390384450268822
Zebrzydowa Wieś (przystanek kolejowy);51.213;15.3856
Zebrzydowice;49.87052680896122;18.623152904863144
Zebrzydowice Przystanek;49.89332;18.600381
Zegrze (przystanek kolejowy);52.453;21.0126
Zelczyna;49.960965795786;19.745304407849435
Zelgoszcz (przystanek kolejowy);53.82899999999999;18.4528
Zelwa (stacja kolejowa);54.033;23.45
Zembrzyce;49.776302396283576;19.59079453736185
Zerbuń (przystanek kolejowy);53.93029;20.827511
Zespół nastawni kolejowych w Gnieźnie;52.52948000000001;17.603456
Zesławice;50.115;20.0427
Zełwągi (przystanek kolejowy);53.80085;21.505292
Zgierz;51.84925331998578;19.42565127223523
Zgierz Kontrewers;51.864;19.3417
Zgierz Północ;51.868;19.3914
Zgierz Północny;51.86903393368186;19.384481657845107
Zgliniec (przystanek kolejowy);51.964729999999996;16.714744
Zgoda (stacja kolejowa);50.284;18.9064
Zgorzelec;51.14038559350523;15.004105851461787
Zgorzelec Miasto;51.15309439999999;15.02030278
Zgorzelec Nadleśnictwo;51.288999999999994;15.2066
Ziegenhals Stadt;50.316;17.39
Zieleniec;52.69975869778239;15.261627121634435
Zieleniewo (przystanek kolejowy);54.146;15.5622
Zieleń (przystanek kolejowy);53.216;18.9308
Zielin Miastecki;54.23966;17.100583
Zielina;50.438;17.7999
Zieliniec (stacja kolejowa);52.256;17.6447
Zielomyśl (przystanek kolejowy);52.528999999999996;15.7642
Zielona Góra;51.947385360216614;15.512528788151073
Zielona Góra Dworzec Szprotawski;51.946000000000005;15.5106
Zielona Góra Górne Miasto;51.9;15.4878
Zielona Góra Jędrzychów;51.908;15.5058
Zielona Wąskotorowa;50.156000000000006;20.1497
Zielonczyn;53.15097838987341;17.808056803269924
Zielonka;52.310873248302315;21.15578743766902
Zielonka Bankowa;52.29247409724921;21.152885615917143
Zielonka Pasłęcka (przystanek kolejowy);53.981;19.7003
Zielonka Pomorska;53.57748055819829;18.109236350606363
Ziemiełowice;51.0505484222469;17.74457052358422
Ziemin (przystanek kolejowy);52.093;16.3764
Ziemsko (przystanek kolejowy);53.472;15.7006
Zimna Wódka (przystanek kolejowy);50.43899999999999;18.309
Zimnochy;52.95483267269102;23.085422833840767
Ziółkowo (przystanek kolejowy);51.83;17.0614
Ziębice;50.6084773735194;17.03385249506228
Zopowy Równe;50.176;17.7497
Zorzelec Miasto;51.154282561275366;15.020172457179092
Zosinów;52.18618057649507;19.714794079895924
Zubki Białostockie;53.083999999999996;23.8018
Zubrzyk;49.38694686084324;20.75466051439161
Zubrzyk (przystanek kolejowy);49.388000000000005;20.7536
Zwardoń;49.504329584014215;18.977345922179023
Zwartowo (przystanek kolejowy);54.699;17.8208
Zwartówko (przystanek kolejowy);54.688;17.8253
Zwierzyn;52.822612562526636;15.551787618062564
Zwierzynek (przystanek kolejowy);53.586999999999996;15.4033
Zwierzyniec;50.60943980205278;22.98416675108335
Zwierzyniec Towarowy;50.59450850457142;22.995747938349385
Zwierzyniec Towarowy LHS;50.589;22.9922
Zwierzyniec Wąskotorowy;50.59;22.9903
Zwierzyniec koło Sochaczewa;52.271792797500545;20.28591591664146
Zygmuntowo Mazowieckie;52.727;21.5269
Zygmuntów;51.408;20.5725
Ząbki;52.292468162717135;21.113586027665452
Ząbki (przystanek kolejowy);52.291000000000004;21.1125
Ząbki Wąskotorowe;52.29;21.1408
Ząbki przystanek;52.303000000000004;21.1383
Ząbkowice Śląskie;50.59735373578948;16.81273036830285
Ząbrowo;53.63191434783986;19.46530793299107
Ząbrowo Wąskotorowe;54.08;15.6308
Zębice Wrocławskie;51.006353836947184;17.162599768820705
Zębowice;50.77294275737668;18.32739544413629
Zębowice (stacja kolejowa);50.773;18.3292
Złocieniec;53.52789740974824;16.018668892102337
Złojec;50.76496974967662;23.104447710688127
Złota Pińczowska;50.379;20.5917
Złotków (stacja kolejowa);52.402;18.1208
Złotniki;52.49642076476938;16.835576332939446
Złotniki Kujawskie;52.9036783398819;18.14722622069561
Złotniki Kutnowskie;52.224811202983425;19.493716151031308
Złotniki Wąskotorowe;52.74166999999999;17.720303
