station,voivodeship,latEPSG2180,lonEPSG2180,latWGS84,lonWGS84
Solec Kujawski,kujawsko-pomorskie,448124.88,579496.06,53.078299044491246,18.22537715455692
Wudzyń,kujawsko-pomorskie,438448.99,606763.71,53.3224251930243,18.0756515941754
"przystanek kolejowy ""Gzin""",kujawsko-pomorskie,455372.93,592073.22,53.192039434697556,18.331847487409643
Stronno,kujawsko-pomorskie,437297.87,602696.68,53.28572558332621,18.05917117994243
Nowa Wieś Wielka,kujawsko-pomorskie,439370.69,567315.42,52.9678606693044,18.096962146826627
Brzoza Bydgoska,kujawsko-pomorskie,434245.18,574106.87,53.028316969872876,18.019249707949864
Kotomierz,kujawsko-pomorskie,441439.71,602528.6,53.28468845428798,18.121341101986708
Trzciniec,kujawsko-pomorskie,429579.42,580509.13,53.08528259560254,17.94827022068494
Maksymilianowo,kujawsko-pomorskie,435191.46,594697.9,53.21355941687729,18.02919925191825
Nowy Dwór ,kujawsko-pomorskie,425711.38,610408.22,53.353553902657524,17.88354420103017
Bydgoszcz - Emilianowo,kujawsko-pomorskie,439015.62,577505.39,53.059438145504096,18.0897483935038
Bydgoszcz Łęgnowo,kujawsko-pomorskie,440625.51,582813.5,53.1073443423883,18.112793574753486
Bydgoszcz Zachód,kujawsko-pomorskie,429691.24,586161.29,53.1361127874763,17.948701228308202
Bydgoszcz Akademia ,kujawsko-pomorskie,442267.12,586497.05,53.14064311466245,18.1366569141441
Bydgoszcz Brdyujście,kujawsko-pomorskie,440541.04,585723.39,53.13349735271135,18.110991912016782
Bydgoszcz - Osowa Góra,kujawsko-pomorskie,427334.32,587499.32,53.147825758838124,17.91316233554495
Bydgoszcz Rynkowo,kujawsko-pomorskie,433466.63,590071.96,53.17175676676281,18.0043304149287
Rynkowo - Wiadukt,kujawsko-pomorskie,433616.79,587908.96,53.152329008336245,18.00702612719648
Bydgoszcz Bielawy,kujawsko-pomorskie,436664.51,585604.58,53.131982383496265,18.053063369301725
Bydgoszcz Leśna,kujawsko-pomorskie,435242.09,586972.01,53.14410544143614,18.031523406942007
Bydgoszcz Główna,kujawsko-pomorskie,432525.5,585984.6,53.13489082055816,17.991110663219153
Bydgoszcz Fordon,kujawsko-pomorskie,443691.75,587135.16,53.14653285354308,18.157846199813736
Bydgoszcz Wschód,kujawsko-pomorskie,438841.61,585116.36,53.12784728278571,18.085702021620758
Kornatowo,kujawsko-pomorskie,476499.3,603540.47,53.29650204637867,18.647293359359917
Firlus,kujawsko-pomorskie,475282.17,600514.07,53.269234726463026,18.62926224914539
Grzybno,kujawsko-pomorskie,463013.05,593293.53,53.20359824928517,18.446086801471814
Gorzuchowo,kujawsko-pomorskie,479574.27,609490.81,53.35013211305348,18.69305909675933
Boguszewo,kujawsko-pomorskie,500034.83,617445.76,53.42205407065505,19.000524278429626
Bursztynowo,kujawsko-pomorskie,504651.15,615146.45,53.401359313664,19.069977446353832
Wałdowo Szlacheckie,kujawsko-pomorskie,481563.03,613705.22,53.38809894086739,18.722698154333653
Mełno,kujawsko-pomorskie,496502.89,619092.9,53.4368526873563,18.947341477821094
Wąbrzeźno,kujawsko-pomorskie,498805.67,600002.88,53.26521320281969,18.98208820110269
Książki,kujawsko-pomorskie,504488.73,607197.96,53.32989133615713,19.067420886450037
Grudziądz - Mniszek,kujawsko-pomorskie,481763.49,618740.63,53.43338130143131,18.72542172308985
Grudziądz - Owczarki,kujawsko-pomorskie,489863.91,626450.3,53.50292000192333,18.84713629615758
Grudziądz,kujawsko-pomorskie,484116.54,624163.13,53.48221310797232,18.760575990067863
Konojady,kujawsko-pomorskie,515133.45,609402.01,53.349511694769525,19.227409473233426
Najmowo,kujawsko-pomorskie,521433.55,604669.47,53.30674118287931,19.32175899430773
Tama Brodzka,kujawsko-pomorskie,530991.34,601671.74,53.27931416668866,19.464942745883743
Radoszki,kujawsko-pomorskie,540673.24,598530.87,53.25041922862197,19.609784108610295
Jabłonowo Pomorskie,kujawsko-pomorskie,510765.28,614240.62,53.39312521761426,19.161934498012133
Brodnica,kujawsko-pomorskie,527036.01,599897.72,53.263579651344116,19.405454324832593
Wrocki,kujawsko-pomorskie,509471.78,593117.52,53.203218532798815,19.141846680465303
Wielkie Rychnowo,kujawsko-pomorskie,487557.32,586350.58,53.14231016991343,18.813925629434195
Golub Dobrzyń,kujawsko-pomorskie,503159.67,583994.94,53.121264421869476,19.04722826121011
Kowalewo Pomorskie,kujawsko-pomorskie,491212.07,588700.88,53.1635166221774,18.86851594454315
Puszcza Rządowa,kujawsko-pomorskie,532619.77,571596.4,53.00879148245662,19.48630784521901
Rypin,kujawsko-pomorskie,528651.24,578282.19,53.06913610278386,19.427740000529987
OTŁOCZYN,kujawsko-pomorskie,479338.28,560864.71,52.91288685461679,18.6926487265173
Odolion,kujawsko-pomorskie,483007.56,556073.78,52.869934477312036,18.74748056659839
TURZNO KUJAWSKIE,kujawsko-pomorskie,485233.66,552019.06,52.83353899545163,18.78074546174924
Ciechocinek,kujawsko-pomorskie,485748.33,557323.36,52.88125063797369,18.788155231533416
Nieszawa Waganiec,kujawsko-pomorskie,491240.9,548622.35,52.80312570216034,18.87003336924027
ALEKSANDRÓW KUJAWSKI,kujawsko-pomorskie,479564.31,556746.26,52.8758617301087,18.696269965974203
Kamionki Jezioro,kujawsko-pomorskie,485293.56,584979.31,53.12992220244565,18.78013538344167
Wrocławki,kujawsko-pomorskie,473994.93,597386.14,53.24104825426841,18.61021142288275
Głuchowo,kujawsko-pomorskie,469535.82,593073.48,53.20203367497587,18.543788470099244
Nawra,kujawsko-pomorskie,465601.8,593233.07,53.203228521352365,18.484860424742354
Lubicz,kujawsko-pomorskie,482891.72,573655.1,53.02802410346745,18.744830473248488
Cierpice,kujawsko-pomorskie,464341.21,569406.68,52.98890819429033,18.46862912042522
Czernikowo,kujawsko-pomorskie,496708.17,563777.24,52.93946445619278,18.951002788463676
Kol. Obrowo,kujawsko-pomorskie,492148.41,566973.66,52.96815988208733,18.883055688126227
Toruń Czerniewice,kujawsko-pomorskie,478121.98,567750.66,52.974757612767334,18.674091116442465
Grębocin,kujawsko-pomorskie,479245.13,575643.62,53.04577565498752,18.690314387468202
Dworzec Wschodni,kujawsko-pomorskie,475429.47,573510.35,53.026431708437336,18.63354436085057
Toruń Miasto,kujawsko-pomorskie,474497.46,571930.97,53.01218644414458,18.619769158494073
Toruń Główny,kujawsko-pomorskie,474153.74,570566.36,52.99989949137269,18.61475384266909
Konotopie,kujawsko-pomorskie,506922.27,556042.68,52.86987872210713,19.10286952203045
Lipno,kujawsko-pomorskie,512044.4,554309.27,52.85420106399431,19.178923324077243
Czermno,kujawsko-pomorskie,528600.21,555431.53,52.86366727158109,19.42495837794994
Wymyślin,kujawsko-pomorskie,522998.08,556341.71,52.872120455108664,19.34178483565365
Modrzewie,kujawsko-pomorskie,533554.98,555706.63,52.8658547101718,19.498604742814535
Lubanie,kujawsko-pomorskie,494891.53,541864.32,52.742401294516945,18.924306455030067
Gołaszewo Kujawskie,kujawsko-pomorskie,506175.61,520118.49,52.54683731187475,19.09109839173843
Czerniewice,kujawsko-pomorskie,506065.95,515891.14,52.50882267166504,19.08940353903015
Rutkowice,kujawsko-pomorskie,510832.78,499501.23,52.36135500440856,19.15912785857812
Kaliska Kujawskie,kujawsko-pomorskie,508422.18,505129.24,52.41201031806346,19.12385908133294
Warząchewka Nowa,kujawsko-pomorskie,505469.69,524333.88,52.58475295013589,19.080754745300254
Włocławek /Brzezie,kujawsko-pomorskie,497622.9,536747.79,52.69640954059448,18.964814914286258
Wlocławek Zazamcze,kujawsko-pomorskie,502493.43,533666.14,52.66869693792544,19.036883613036572
Włocławek,kujawsko-pomorskie,503976.99,531921.08,52.65299537926869,19.058807831351775
Bachorce,kujawsko-pomorskie,460757.52,534574.64,52.67545066674309,18.41942057509543
Więcławice,kujawsko-pomorskie,453159.4,553061.71,52.84107952758857,18.30437371531546
Złotniki Kujawskie,kujawsko-pomorskie,442660.54,560136.82,52.9036783398819,18.147226220695615
Jaksice,kujawsko-pomorskie,446084.52,554823.93,52.856262451093414,18.199024065384187
Janikowo,kujawsko-pomorskie,440350.4,542935.02,52.74875990166777,18.116018237347383
Kołodziejewo,kujawsko-pomorskie,434822.23,539020.46,52.71292430681175,18.034882833218248
Karczyn,kujawsko-pomorskie,457597.84,538973.02,52.71476296781778,18.37210989028541
Chełmce,kujawsko-pomorskie,463856.55,529209.93,52.62742544598454,18.465855627396596
Wierzchosławice,kujawsko-pomorskie,456789.26,556043.85,52.868197878678295,18.357881031020344
Gniewkowo,kujawsko-pomorskie,459917.86,558233.56,52.88812963756194,18.404099873748436
Inowrocław Rąbinek,kujawsko-pomorskie,448954.87,545132.64,52.769401949706385,18.243177232103594
Inowrocław,kujawsko-pomorskie,449089.45,549124.68,52.80530977127193,18.244550913823897
Mogilno,kujawsko-pomorskie,428734.22,533070.52,52.65865998486451,17.946039655503043
Piotrków Kujawski,kujawsko-pomorskie,467434.14,519175.38,52.53741682706271,18.519712037311436
Anieliny,kujawsko-pomorskie,398880.01,585948.61,53.129243570520174,17.488209067313527
Jadwiżyn,kujawsko-pomorskie,391191.1,585534.03,53.124002546811276,17.373445900083585
Ślesin,kujawsko-pomorskie,413096.48,588656.07,53.15609106332089,17.69995239824592
Nakło nad Notecią,kujawsko-pomorskie,406864.67,587265.83,53.142539978680034,17.607160256956167
Samostrzel,kujawsko-pomorskie,395245.68,585855.4,53.12770362841773,17.433926424756898
Gącz,kujawsko-pomorskie,398041.39,540072.46,52.716698841002206,17.4900942971281
Barcin,kujawsko-pomorskie,428612.45,554660.82,52.85276161804337,17.93953485492535
Jadowniki,kujawsko-pomorskie,422163.42,554530.16,52.85069278763113,17.84378584858821
Wenecja Ośrodek Wypoczynkowy,kujawsko-pomorskie,415274.87,550262.06,52.81128129827294,17.742595115452957
Rydlewo,kujawsko-pomorskie,415353.45,552243.31,52.82910555574949,17.74324720337966
Podgórzyn,kujawsko-pomorskie,415014.48,551305.35,52.820619716408366,17.73846011075107
Wenecja Muzeum,kujawsko-pomorskie,415767.82,548773.87,52.79797931415038,17.750292778793106
Wapienno,kujawsko-pomorskie,430874.49,552976.1,52.83790975805528,17.973488912071975
Gąsawa Majętność,kujawsko-pomorskie,415474.89,546522.81,52.77769577622535,17.74652969845573
Biskupin Wykopaliska,kujawsko-pomorskie,415293.37,547372.41,52.785305469447934,17.743618555921056
Biskupin Wieś,kujawsko-pomorskie,414516.73,547930.1,52.79019673293831,17.7319565967421
Piechcin,kujawsko-pomorskie,435330.8,550699.3,52.81799244662593,18.040105781857505
Bielawy,kujawsko-pomorskie,433769.11,551744.5,52.82720021731622,18.016716948513277
Biskupin Odcinek,kujawsko-pomorskie,414541.35,548303.27,52.79355552331428,17.732224166270527
Gąsawa,kujawsko-pomorskie,415328.41,545245.33,52.76618786293917,17.744688483829353
Żnin Wąskotorowy,kujawsko-pomorskie,414919.88,554459.61,52.848962191098096,17.736233308217322
Pawłówek,kujawsko-pomorskie,423550.71,588045.77,53.15220859220498,17.856453577560053
Zielonczyn,kujawsko-pomorskie,420313.1,587961.74,53.15097838987341,17.808056803269924
Chmielnieki,kujawsko-pomorskie,436208.74,571211.43,53.002522306761115,18.049104728903675
Chełmża,kujawsko-pomorskie,473150.74,591180.48,53.1852075012656,18.598080795690226
Brzozowica ,lubelskie,747857.17,460315.97,51.95374393659282,22.60835714850266
Krynka Łukowska,lubelskie,731622.9,465558.24,52.00781007996412,22.376013827371104
Łuków Łapiguz,lubelskie,730942,456247.85,51.92450326014518,22.359844484394312
Łuków Zapowiednik,lubelskie,734639.09,457220.53,51.93168952212482,22.41419237315054
Łuków,lubelskie,733054.92,458172.01,51.94089765768197,22.3918299897109
Krzna,lubelskie,726594.94,457935.1,51.94143965602546,22.2978273649418
Żdżary,lubelskie,720999.72,457612.69,51.94079586605683,22.216328521234264
Stoczek Łukowski,lubelskie,703400.31,458488.14,51.95537395947955,21.961098500371605
Jamielnik - Kolonia; nieczynny,lubelskie,709270.77,457745.57,51.94652612386352,22.04597957543978
Jedlanka,lubelskie,714757.34,457692.85,51.94396101293997,22.125678042989687
Matysy,lubelskie,739996.69,458385.51,51.93986275367578,22.49280813629654
Szaniawy,lubelskie,743539.87,459348.17,51.946964264623276,22.54495020713092
Krzywda,lubelskie,720987.18,441408.15,51.79528850316956,22.205773820902007
Radzyń Podlaski,lubelskie,752646.19,446489.8,51.82749414434737,22.66779359161741
Bezwola,lubelskie,762794.87,440533.99,51.76936429419177,22.81026767751606
Leopoldów,lubelskie,708252.59,426713.07,51.668191963531825,22.012527579189058
Grabów Szlachecki,lubelskie,713881.29,430904.33,51.703718551769875,22.096393874371227
Ryki,lubelskie,703972.14,419663.73,51.60644359740246,21.946587127893682
Stawy,lubelskie,699948.45,418960.31,51.601568639660535,21.888139868757573
Dęblin,lubelskie,696178.74,416365.88,51.57958843976684,21.832310038796415
Rokitnia Stara,lubelskie,693811.88,419831.15,51.61153801367913,21.800097987217885
Małaszewicze,lubelskie,810529.77,471870.32,52.02588967940812,23.52845517366911
Małaszewicze,lubelskie,812624.81,473288.17,52.037424245284285,23.56019854413292
Przystanek Kolejowy Perkowice,lubelskie,793672.38,467584.57,51.99663462788607,23.27971194748785
Chotyłów,lubelskie,798885.99,467919.71,51.996858497120414,23.35574731420347
Terespol,lubelskie,815154.23,477542.19,52.074128089987305,23.600890978257354
Sitno,lubelskie,765375.77,464790.78,51.98581393255407,22.866249662132073
Szachy,lubelskie,768380.99,465611.11,51.99173061903042,22.91056507938521
Sokule,lubelskie,771546.86,466475.04,51.99794299837697,22.957260989151376
Porosiuki,lubelskie,778667.03,468418.72,52.0118520935799,23.062326232177053
Ogrodniki,lubelskie,790916,467884.81,52.00077842322924,23.239917279728576
Piszczac,lubelskie,804731.79,468464.95,51.99857050019402,23.441150538978977
Misie,lubelskie,753316.24,461213.12,51.959335850303866,22.688317040849263
Międzyrzec Podlaski,lubelskie,760034.63,463434.75,51.97617122664589,22.787592539621528
Biała Podlaska Rozrządowa,lubelskie,785645.75,469731.37,52.02007848133472,23.164868137112638
Biała Podlaska,lubelskie,783209.79,469605.84,52.02020129322373,23.129346827449616
Gródek Szlachecki,lubelskie,762384.32,418451.05,51.57137548553894,22.787739763003636
PKP Parczew,lubelskie,767867.19,424842.23,51.62614979377173,22.871578478659107
Sobibór,lubelskie,819307.3,407547.09,51.44426676486751,23.59700297295707
Stulno,lubelskie,820835.13,400069.46,51.37636372823659,23.61215777330574
Uhrusk,lubelskie,821726.73,393785.67,51.319522657703374,23.619250294411376
Uhrusk Przystanek,lubelskie,821867.71,391140.02,51.295723428617684,23.618880453796315
Lubartów,lubelskie,750631.58,403867.28,51.44581267317749,22.60808183922367
Wandzin,lubelskie,752409.52,398684.06,51.39849588733809,22.629929312643718
Zarzeka,lubelskie,697500.28,411961.61,51.53956229733457,21.84888917806453
Gołąb,lubelskie,702498.7,407873.04,51.50106410128297,21.918540113773883
Puławy Chemia,lubelskie,706185.39,401982.63,51.44682089017069,21.968160211402793
Puławy Miasto,lubelskie,707428.92,399835.57,51.42708105338949,21.984777212297953
Pożóg,lubelskie,712362.24,396707.63,51.39715879912394,22.053783532907655
Puławy,lubelskie,709426.34,398005.85,51.409911417254946,22.01239489069554
Klementowice,lubelskie,716495.77,393018.01,51.36245819645554,22.11088133441313
Łopatki,lubelskie,719544.38,389454.34,51.32928223380188,22.152417958898187
Nałęczów,lubelskie,723651.03,388404.68,51.31825497209411,22.210627558384854
Czesławice,lubelskie,727306.44,387429.92,51.308052304641485,22.26239077042968
Pułankowice,lubelskie,732114.39,348780.92,50.95904724774072,22.306366976765222
Wilkołaz Wieś,lubelskie,733947.08,354208.59,51.0070462513228,22.33592083190151
Kraśnik,lubelskie,730631.93,345439.89,50.9296386003148,22.28317090710217
Rzeczyca,lubelskie,725798.81,335230.93,50.839862414094554,22.208175745681224
Polichna Kraśnicka,lubelskie,732729.85,334538.27,50.83089514980482,22.30604028687059
Sulów,lubelskie,734165.54,342546.42,50.90223084174927,22.33152569018561
Szastarka,lubelskie,734430.98,337117.68,50.85337218243682,22.33181329771508
Rzeczyca Kolonia,lubelskie,730199.46,335451.29,50.840106974484954,22.270731425645103
Wilkołaz,lubelskie,733551.07,351813.58,50.98570001763577,22.3287434050941
Wymysłów,lubelskie,712897.62,379354.26,51.241091834654185,22.051102980885414
Obliźniak,lubelskie,715436,380109.95,51.246925959997526,22.08787987113822
Niezabitów,lubelskie,717728.99,381264.93,51.25642833635689,22.121396594097078
Poniatowa,lubelskie,714180.86,372554.23,51.17953362439684,22.065403709651747
Opole Lubelskie,lubelskie,708311.05,369065.42,51.15036422277918,21.979495686730875
Rozalin,lubelskie,710122.02,372308.26,51.17883093560937,22.0072554136607
Karczmiska,lubelskie,709394.88,376420.85,51.2160394412045,21.99926373278315
Polanówka,lubelskie,705264.38,378136.56,51.232952117183814,21.941167952797553
Żmijowska,lubelskie,701965.73,377922.84,51.23220972153528,21.89384729908218
Urządków,lubelskie,700334.64,380179.98,51.253061976123156,21.871771402479688
Głusko,lubelskie,709894.14,374932.61,51.202487963176885,22.005533248255734
Wilków,lubelskie,699088.91,380332.74,51.25487079497582,21.854022891856165
Motycz,lubelskie,739031.59,378295.11,51.22122881360335,22.42425207580079
Bystrzyca,lubelskie,753224.22,393141.84,51.34838320170815,22.637670225883515
Miłocin,lubelskie,730985.03,383231.64,51.26887145601236,22.312377009367868
Motycz Leśny PKP 01,lubelskie,734443.39,380561.34,51.243481423773915,22.360129505874255
